station_id,name,location,state
07191220,"Spavinaw Creek Near Sycamore, OK",Spavinaw Creek Near Sycamore,OK
071912213,"Spavinaw Creek Near Colcord, OK",Spavinaw Creek Near Colcord,OK
07191222,"Beaty Creek Near Jay, OK",Beaty Creek Near Jay,OK
07191288,"Spavinaw Creek Near Eucha, OK",Spavinaw Creek Near Eucha,OK
07191315,"Saline Creek Near Bull Hollow Ok, OK",Saline Creek Near Bull Hollow Ok,OK
07191322,"Saline Ck At Cr 490 Nr Kenwood Ok, OK",Saline Ck At Cr 490 Nr Kenwood Ok,OK
07195500,"Illinois River Near Watts, OK",Illinois River Near Watts,OK
07195855,"Flint Creek Near West Siloam Springs, OK",Flint Creek Near West Siloam Springs,OK
07195865,"Sager Creek Near West Siloam Springs, OK",Sager Creek Near West Siloam Springs,OK
07196000,"Flint Creek Near Kansas, OK",Flint Creek Near Kansas,OK
07196090,"Illinois River At Chewey, OK",Illinois River At Chewey,OK
07196500,"Illinois River Near Tahlequah, OK",Illinois River Near Tahlequah,OK
07196511,"Tahlequah Creek At S. 530 Rd At Tahlequah, OK",Tahlequah Creek At S. 530 Rd At Tahlequah,OK
07197000,"Baron Fork At Eldon, OK",Baron Fork At Eldon,OK
07197360,"Caney Creek Near Barber, OK",Caney Creek Near Barber,OK
07239450,"North Canadian River Near Calumet, OK",North Canadian River Near Calumet,OK
07241504,"Crutcho Creek At Se 50Th St. At Boone Township, OK",Crutcho Creek At Se 50Th St. At Boone Township,OK
07241550,"North Canadian River Near Harrah, OK",North Canadian River Near Harrah,OK
07247015,"Poteau River At Loving, OK",Poteau River At Loving,OK
07247250,"Black Fork Below Big Creek Nr Page, OK",Black Fork Below Big Creek Nr Page,OK
07247345,"Black Fork At Hodgen, OK",Black Fork At Hodgen,OK
07247350,"Poteau River Near Heavener, OK",Poteau River Near Heavener,OK
07247650,"Fourche Maline Near Leflore, OK",Fourche Maline Near Leflore,OK
073298506,"Travertine Creek At Sulphur, OK",Travertine Creek At Sulphur,OK
334910096342700,"Lk Texoma Nr Lk Texoma Dam Nr Denison, OK",Lk Texoma Nr Lk Texoma Dam Nr Denison,OK
335024096362501,"Lk Texoma Site Tp1 Nr Cartwright, OK",Lk Texoma Site Tp1 Nr Cartwright,OK
335504096425901,"Lk Texoma Site T2 Nr Kingston, OK",Lk Texoma Site T2 Nr Kingston,OK
335527096515000,"Lk Texoma Nr Trib Nr Willis, OK",Lk Texoma Nr Trib Nr Willis,OK
340029096373901,"Lk Texoma Site T3 Nr Kingston, OK",Lk Texoma Site T3 Nr Kingston,OK
341119096385101,"Lk Texoma Site Mk Nr Tishomingo, OK",Lk Texoma Site Mk Nr Tishomingo,OK
341124096391201,"Lk Texoma Site Mk1 Nr Tishomingo, OK",Lk Texoma Site Mk1 Nr Tishomingo,OK
345821096554401,"06N-04E-19 Ccd 1, OK",06N-04E-19 Ccd 1,OK
350638097232201,"07N-02W-03 Add 1, OK",07N-02W-03 Add 1,OK
353525097593701,"13N-07W-19 Add 2, OK",13N-07W-19 Add 2,OK
354740094575101,"15N-22E-10 Bca 1, OK",15N-22E-10 Bca 1,OK
355448097012901,"17N-03E-30 Dcc 1, OK",17N-03E-30 Dcc 1,OK
355459095373501,"17N-16E-29 Dcc 1, OK",17N-16E-29 Dcc 1,OK
355512097010001,"17N 03E 30 Daa 1, OK",17N 03E 30 Daa 1,OK
355858094534403,"17N-23E-06-Bda 3, OK",17N-23E-06-Bda 3,OK
360151095112501,"18N-20E-17-Ddd 1, OK",18N-20E-17-Ddd 1,OK
360747098345501,"19N-13W-15 Bba 1, OK",19N-13W-15 Bba 1,OK
360930094535801,"19N-23E-06-Bda 1, OK",19N-23E-06-Bda 1,OK
360942095084002,"19N-20E-02-Baa 1, OK",19N-20E-02-Baa 1,OK
361504096164401,"21N-10E-31 Cbd 1, OK",21N-10E-31 Cbd 1,OK
362612099131301,"23N-19W-27 Cdd 1, OK",23N-19W-27 Cdd 1,OK
363317099215201,"24N-20W-17 Dbd 01, OK",24N-20W-17 Dbd 01,OK
364829094553501,"27N-22E-23 Cbb 1, OK",27N-22E-23 Cbb 1,OK
365612095073101,"28N-20E-01-Cbc 1, OK",28N-20E-01-Cbc 1,OK
365707094511201,"29N-23E-31 Acd 1        Central Mill Ck Seep Ds, OK",29N-23E-31 Acd 1        Central Mill Ck Seep Ds,OK
365708094511202,"29N-23E-31 Acd 2        Central Mill Ck Seep Us, OK",29N-23E-31 Acd 2        Central Mill Ck Seep Us,OK
11486990,"Lost R Diversion At Tingley Ln Nr Klamath Falls, OR",Lost R Diversion At Tingley Ln Nr Klamath Falls,OR
11497500,"Sprague River Near Beatty, OR",Sprague River Near Beatty,OR
11497550,"Sprague River Below Brown Creek, OR",Sprague River Below Brown Creek,OR
11501000,"Sprague River Near Chiloquin, OR",Sprague River Near Chiloquin,OR
11502500,"Williamson River Blw Sprague River Nr Chiloquin, OR",Williamson River Blw Sprague River Nr Chiloquin,OR
11504115,"Wood River Near Klamath Agency, OR",Wood River Near Klamath Agency,OR
11504290,"Sevenmile Cnl At Dike Rd Br, OR",Sevenmile Cnl At Dike Rd Br,OR
11507500,"Link River At Klamath Falls, OR",Link River At Klamath Falls,OR
11507501,"Link River Below Keno Canal, OR",Link River Below Keno Canal,OR
11509105,"North Canal At Highway 97, OR",North Canal At Highway 97,OR
11509200,"Ady Canal At Highway 97, OR",Ady Canal At Highway 97,OR
11509500,"Klamath River At Keno, OR",Klamath River At Keno,OR
11510700,"Klamath River Blw John C.Boyle Pwrplnt, OR",Klamath River Blw John C.Boyle Pwrplnt,OR
13173600,"Snake River Nr Adrian Or, OR",Snake River Nr Adrian Or,OR
13184000,"Owyhee River At Owyhee, OR",Owyhee River At Owyhee,OR
13331500,"Minam River At Minam, OR",Minam River At Minam,OR
14078260,"Sf Crooked River Near Bell Butte, OR",Sf Crooked River Near Bell Butte,OR
14128910,"Columbia River At Warrendale, OR",Columbia River At Warrendale,OR
14136500,"Sandy River Below Salmon River Near Brightwood, OR",Sandy River Below Salmon River Near Brightwood,OR
14137002,"Sandy River Below Marmot Dam, OR",Sandy River Below Marmot Dam,OR
14139800,"South Fork Bull Run River Near Bull Run, OR",South Fork Bull Run River Near Bull Run,OR
14142500,"Sandy River Blw Bull Run River, OR",Sandy River Blw Bull Run River,OR
14149011,"Mf Willamette R Blw Lookout Point Dam Nr Lowell Or, OR",Mf Willamette R Blw Lookout Point Dam Nr Lowell Or,OR
14150000,"Middle Fork Willamette River Near Dexter, OR",Middle Fork Willamette River Near Dexter,OR
14150290,"Fall Creek Above North Fork, OR",Fall Creek Above North Fork,OR
14150800,"Winberry Creek Near Lowell, OR",Winberry Creek Near Lowell,OR
14151000,"Fall Creek Blw Winberry Creek, OR",Fall Creek Blw Winberry Creek,OR
14152000,"Middle Fork Willamette River At Jasper, OR",Middle Fork Willamette River At Jasper,OR
14152500,"Coast Fork Willamette At London, OR",Coast Fork Willamette At London,OR
14153500,"Coast Fork Willamette R Blw Cottage Grove Dam, OR",Coast Fork Willamette R Blw Cottage Grove Dam,OR
14158100,"Willamette River At Owosso Bridge At Eugene, OR",Willamette River At Owosso Bridge At Eugene,OR
14158850,"Mckenzie R Blw Trail Br Dam Nr Belknap Springs, OR",Mckenzie R Blw Trail Br Dam Nr Belknap Springs,OR
14159110,"Mckenzie River Above South Fork, OR",Mckenzie River Above South Fork,OR
14159200,"So Fk Mckenzie River Abv Cougar Lake Nr Rainbow Or, OR",So Fk Mckenzie River Abv Cougar Lake Nr Rainbow Or,OR
14159500,"South Fork Mckenzie River Near Rainbow, OR",South Fork Mckenzie River Near Rainbow,OR
14161100,"Blue River Below Tidbits Creek, OR",Blue River Below Tidbits Creek,OR
14161500,"Lookout Creek Near Blue River, OR",Lookout Creek Near Blue River,OR
14161600,"Lookout Cr Trib Nr Blue R, OR",Lookout Cr Trib Nr Blue R,OR
14162050,"Nf Quartz Creek Near Blue River, OR",Nf Quartz Creek Near Blue River,OR
14162200,"Blue River At Blue River, OR",Blue River At Blue River,OR
14162450,"Quartz Creek Near Finn Rock, OR",Quartz Creek Near Finn Rock,OR
14162500,"Mckenzie River Near Vida, OR",Mckenzie River Near Vida,OR
14163000,"Gate Creek At Vida, OR",Gate Creek At Vida,OR
14163900,"Mckenzie River Near Walterville, OR",Mckenzie River Near Walterville,OR
14164550,"Camp Crk At Camp Crk Rd Bridge, OR",Camp Crk At Camp Crk Rd Bridge,OR
14164700,"Cedar Creek At Springfield, OR",Cedar Creek At Springfield,OR
14164900,"Mckenzie River Abv Hayden Br, OR",Mckenzie River Abv Hayden Br,OR
14168000,"Fern Ridge Lake Near Elmira, OR",Fern Ridge Lake Near Elmira,OR
14169000,"Long Tom River Near Alvadore, OR",Long Tom River Near Alvadore,OR
14178000,"No Santiam R Blw Boulder Crk, OR",No Santiam R Blw Boulder Crk,OR
14179000,"Breitenbush R Abv French Cr Nr Detroit, OR",Breitenbush R Abv French Cr Nr Detroit,OR
14179100,"French Creek Near Detroit, OR",French Creek Near Detroit,OR
14180300,"Blowout Creek Near Detroit, OR",Blowout Creek Near Detroit,OR
14181500,"North Santiam River At Niagara, OR",North Santiam River At Niagara,OR
14181750,"Rock Creek Near Mill City, OR",Rock Creek Near Mill City,OR
14181900,"Little N Santiam River Abv Evans Cr, OR",Little N Santiam River Abv Evans Cr,OR
14182000,"Evans Creek At Elkhorn, OR",Evans Creek At Elkhorn,OR
14182400,"Little N Santiam R Blw Canyon Ck, OR",Little N Santiam R Blw Canyon Ck,OR
14182500,"Little North Santiam River Near Mehama, OR",Little North Santiam River Near Mehama,OR
14183000,"North Santiam River At Mehama, OR",North Santiam River At Mehama,OR
14183010,"North Santiam River Near Mehama, OR",North Santiam River Near Mehama,OR
14183020,"North Santiam River Blw Stout Creek, OR",North Santiam River Blw Stout Creek,OR
14185000,"South Santiam River Below Cascadia, OR",South Santiam River Below Cascadia,OR
14185800,"Middle Santiam R Near Cascadia, OR",Middle Santiam R Near Cascadia,OR
14185900,"Quartzville Creek Near Cascadia, OR",Quartzville Creek Near Cascadia,OR
14186200,"Middle Santiam R Blw Green Peter Dam Nr Foster, OR",Middle Santiam R Blw Green Peter Dam Nr Foster,OR
14187200,"South Santiam River Near Foster, OR",South Santiam River Near Foster,OR
14187500,"South Santiam River At Waterloo, OR",South Santiam River At Waterloo,OR
14201300,"Zollner Creek Near Mt Angel, OR",Zollner Creek Near Mt Angel,OR
14202650,"Wapato Creek At Sw Gaston Road, OR",Wapato Creek At Sw Gaston Road,OR
14202980,"Scoggins Ck Blw Henry Hagg Lake, OR",Scoggins Ck Blw Henry Hagg Lake,OR
14203000,"Scoggin Creek Near Gaston, OR",Scoggin Creek Near Gaston,OR
14203500,"Tualatin River Near Dilley, OR",Tualatin River Near Dilley,OR
14204650,"Diversion From Tual R At Springhill Pumping Plant, OR",Diversion From Tual R At Springhill Pumping Plant,OR
14204660,"Tualatin R At Sw Fern Hill Rd, OR",Tualatin R At Sw Fern Hill Rd,OR
14204800,"Tualatin River At Golf Course Rd Nr Cornelius, OR",Tualatin River At Golf Course Rd Nr Cornelius,OR
14205350,"Ef Dairy Cr Abv Murtaugh Cr Nr Meacham Corner, OR",Ef Dairy Cr Abv Murtaugh Cr Nr Meacham Corner,OR
14205400,"East Fork Dairy Creek Near Meacham Corner, OR",East Fork Dairy Creek Near Meacham Corner,OR
14205850,"Dairy Creek At Susbauer Road, OR",Dairy Creek At Susbauer Road,OR
14206200,"Dairy Creek At Rte 8 Near Hillsboro, OR",Dairy Creek At Rte 8 Near Hillsboro,OR
14206241,"Tualatin River At Hwy 219 Near Hillsboro, OR",Tualatin River At Hwy 219 Near Hillsboro,OR
14206295,"Tualatin River At Rood Bridge At Hillsboro, OR",Tualatin River At Rood Bridge At Hillsboro,OR
142063398,"Bethany Lake Near Bethany, OR",Bethany Lake Near Bethany,OR
14206419,"Bronson Creek At Saltzman Road, OR",Bronson Creek At Saltzman Road,OR
14206425,"Bronson Creek At 185Th Ave Nr Aloha, OR",Bronson Creek At 185Th Ave Nr Aloha,OR
14206435,"Beaverton Creek At Sw 216Th Ave, OR",Beaverton Creek At Sw 216Th Ave,OR
14206440,"See New Station Number 14206295, OR",See New Station Number 14206295,OR
14206443,"Dawson Creek At Brookwood Road, OR",Dawson Creek At Brookwood Road,OR
14206445,"See New Number 14206347, OR",See New Number 14206347,OR
14206500,"Tualatin River At Farmington, OR",Tualatin River At Farmington,OR
14206690,"Tualatin River At Hwy 210 Bridge, OR",Tualatin River At Hwy 210 Bridge,OR
14206740,"Tualatin River At Elsner Rd Near Sherwood, OR",Tualatin River At Elsner Rd Near Sherwood,OR
14206750,"Chicken Creek Near Sherwood, OR",Chicken Creek Near Sherwood,OR
14206752,"Chicken Creek Abv Seasonal Trail, OR",Chicken Creek Abv Seasonal Trail,OR
14206933,"Ash Creek At Metzger Park At Metzger, OR",Ash Creek At Metzger Park At Metzger,OR
14206950,"Fanno Creek At Durham, OR",Fanno Creek At Durham,OR
14206960,"Tualatin River At Boones Ferry Rd At Tualatin, OR",Tualatin River At Boones Ferry Rd At Tualatin,OR
14207050,"Tualatin River At Stafford Rd Nr Lake Oswego, OR",Tualatin River At Stafford Rd Nr Lake Oswego,OR
14207200,"Tualatin River At Oswego Dam, OR",Tualatin River At Oswego Dam,OR
14207600,"Tualatin River At Weiss Bridge At West Linn, OR",Tualatin River At Weiss Bridge At West Linn,OR
14209700,"Fish Creek Near Three Lynx, OR",Fish Creek Near Three Lynx,OR
14209710,"Clackamas River At Carter Bridge, OR",Clackamas River At Carter Bridge,OR
14210000,"Clackamas River At Estacada, OR",Clackamas River At Estacada,OR
14211010,"Clackamas River Near Oregon City, OR",Clackamas River Near Oregon City,OR
14211400,"Johnson Creek At Regner Road, OR",Johnson Creek At Regner Road,OR
14211499,"Kelley Creek At Se 159Th Drive At Portland, OR",Kelley Creek At Se 159Th Drive At Portland,OR
14211542,"Crystal Springs Creek At Bybee St, OR",Crystal Springs Creek At Bybee St,OR
14211546,"Crystal Springs Creek At Mouth At Portland, OR",Crystal Springs Creek At Mouth At Portland,OR
14211550,"Johnson Creek At Milwaukie, OR",Johnson Creek At Milwaukie,OR
14211720,"Willamette River At Portland, OR",Willamette River At Portland,OR
14222890,"Columbia River Nr Columbia City, OR",Columbia River Nr Columbia City,OR
14246900,"Columbia River At Port Westward, OR",Columbia River At Port Westward,OR
14301500,"Wilson River Near Tillamook, OR",Wilson River Near Tillamook,OR
14302480,"Trask River Above Cedar Creek, OR",Trask River Above Cedar Creek,OR
14308990,"Cow Creek Abv Galesville Res, OR",Cow Creek Abv Galesville Res,OR
14309000,"Cow Creek Near Azalea, OR",Cow Creek Near Azalea,OR
14312490,"Lake Creek Canal Near Diamond Lake, OR",Lake Creek Canal Near Diamond Lake,OR
14312600,"Lake Creek At Highway 138 Near Diamond Lake, OR",Lake Creek At Highway 138 Near Diamond Lake,OR
14314010,"N Umpqua R At Toketee Lake Inflow Nr Tkte Falls, OR",N Umpqua R At Toketee Lake Inflow Nr Tkte Falls,OR
14316460,"North Umpqua R At Soda Spgs, OR",North Umpqua R At Soda Spgs,OR
14316495,"Boulder Creek Near Toketee Falls, OR",Boulder Creek Near Toketee Falls,OR
14316500,"N Umpqua River Abv Copeland Ck Nr Toketee Falls, OR",N Umpqua River Abv Copeland Ck Nr Toketee Falls,OR
14316700,"Steamboat Creek Near Glide, OR",Steamboat Creek Near Glide,OR
14317450,"North Umpqua River Near Idleyld Park, OR",North Umpqua River Near Idleyld Park,OR
14317500,"N Umpqua River Ab Rock Cr Nr Glide Oreg, OR",N Umpqua River Ab Rock Cr Nr Glide Oreg,OR
14317600,"Rock Creek Near Glide, OR",Rock Creek Near Glide,OR
14337830,"Elk Creek Below Alco Creek, OR",Elk Creek Below Alco Creek,OR
14337885,"Elk Creek Above Elk Creek Dam, OR",Elk Creek Above Elk Creek Dam,OR
14338000,"Elk Creek Near Trail, OR",Elk Creek Near Trail,OR
14339000,"Rogue River At Dodge Bridge, OR",Rogue River At Dodge Bridge,OR
14361050,"Rogue River Abv Savage Rapids Dam Nr Rogue R, OR",Rogue River Abv Savage Rapids Dam Nr Rogue R,OR
420025121132800,"Lost River Below Malone Reservoir, OR",Lost River Below Malone Reservoir,OR
420448121503100,"Klamath Straits Drain Above F-Ff Pumps, OR",Klamath Straits Drain Above F-Ff Pumps,OR
420450121504500,"Klamath Straits Drain At Highway 97, OR",Klamath Straits Drain At Highway 97,OR
420941121453200,"Osu Ag Research Station, OR",Osu Ag Research Station,OR
421010121271200,"Lost R At Br Xing Blw Harpold Dam, OR",Lost R At Br Xing Blw Harpold Dam,OR
421114121080100,"Miller Creek At Round Valley, OR",Miller Creek At Round Valley,OR
421206119531400,"Pelican Lake Near Adel, OR",Pelican Lake Near Adel,OR
421353121480200,"Link River Below Falls, OR",Link River Below Falls,OR
421359121480700,"Link River Below Link River Dam, OR",Link River Below Link River Dam,OR
421401121480900,"Link River Dam, OR",Link River Dam,OR
421420121481700,"Fremont Bridge  (Fbr), OR",Fremont Bridge  (Fbr),OR
421538119523700,"Crump Lake Near Adel, OR",Crump Lake Near Adel,OR
422641119502900,"Hart Lake Near Plush, OR",Hart Lake Near Plush,OR
423612120111400,"Lake Abert Near Valley Falls, OR",Lake Abert Near Valley Falls,OR
424833118521200,"Donner Und Blitzen Below Page Springs, OR",Donner Und Blitzen Below Page Springs,OR
425705120461100,"Summer Lake Wildlife Area At Summer Lake, OR",Summer Lake Wildlife Area At Summer Lake,OR
425818118520500,"Donner Und Blitzen River At Krumbo Reservoir Rd, OR",Donner Und Blitzen River At Krumbo Reservoir Rd,OR
430242118502100,"Donner Und Blitzen River At Diamond Ln, OR",Donner Und Blitzen River At Diamond Ln,OR
430506118505600,"Donner Und Blitzen River At Skunk Farm Canal Rd, OR",Donner Und Blitzen River At Skunk Farm Canal Rd,OR
431500118512800,"Donn Und Blitz 40Ft Blw Sodhouse Dam Nr Voltage Or, OR",Donn Und Blitz 40Ft Blw Sodhouse Dam Nr Voltage Or,OR
431605118510600,"Donner Und Blitzen River At Sodhouse Ln, OR",Donner Und Blitzen River At Sodhouse Ln,OR
431730122323800,"Copeland Cr Nr Mth Ab N Umpqua R Nr Toketee F, OR",Copeland Cr Nr Mth Ab N Umpqua R Nr Toketee F,OR
431745118462300,"Malheur Lake - Mal-Se 2, OR",Malheur Lake - Mal-Se 2,OR
431750123060000,"Little R Nr Mouth Ab North Umpqua R Nr Glide, OR",Little R Nr Mouth Ab North Umpqua R Nr Glide,OR
431826118465600,"Malheur Lake - Mal-Se, OR",Malheur Lake - Mal-Se,OR
431827123072200,"North Umpqua River Below Little River Nr Glide, OR",North Umpqua River Below Little River Nr Glide,OR
431946118493602,"Malheur Lake - Mesocosm 2, OR",Malheur Lake - Mesocosm 2,OR
431946118493604,"Malheur Lake - Mesocosm 4, OR",Malheur Lake - Mesocosm 4,OR
431946118493605,"Malheur Lake - Mesocosm 5, OR",Malheur Lake - Mesocosm 5,OR
431946118493608,"Malheur Lake - Mesocosm 8, OR",Malheur Lake - Mesocosm 8,OR
431946118493610,"Malheur Lake - Mesocosm 10, OR",Malheur Lake - Mesocosm 10,OR
432004118453400,"Malheur Lake - Mal-Ne, OR",Malheur Lake - Mal-Ne,OR
432034118494500,"Malheur Lake - Mal-South, OR",Malheur Lake - Mal-South,OR
432257118500800,"West Fork Silvies R Abv Lawen Ln Brdg Nr Lawen, OR",West Fork Silvies R Abv Lawen Ln Brdg Nr Lawen,OR
434805117031700,"301 Drain Near Highway 201 Near Owyhee Or, OR",301 Drain Near Highway 201 Near Owyhee Or,OR
435730122483201,"Little Fall Creek Near Lowell, OR",Little Fall Creek Near Lowell,OR
440322122494600,"Mckenzie R At Hendricks Park Boat Ramp, OR",Mckenzie R At Hendricks Park Boat Ramp,OR
440339122580800,"Keizer Slough At Sub Bridge, OR",Keizer Slough At Sub Bridge,OR
440530122425500,"Mckenzie R At Holden Ck Rd Bridge, OR",Mckenzie R At Holden Ck Rd Bridge,OR
441022122193200,"Blue River Lake Near Blue River, OR",Blue River Lake Near Blue River,OR
441556123092001,"15S/04W-15Dbb, OR",15S/04W-15Dbb,OR
442406123192700,"Cattail Pond  (Nwr Fnly Site), OR",Cattail Pond  (Nwr Fnly Site),OR
442447123194200,"Lower 22 Pond, OR",Lower 22 Pond,OR
442453122394900,"Foster Lake Below Gedney Creek, OR",Foster Lake Below Gedney Creek,OR
442523123185400,"Turtle Flats, OR",Turtle Flats,OR
443226123121701,"12S/04W-08Cba, OR",12S/04W-08Cba,OR
444139122124700,"Detroit Lake Below Blowout Creek, OR",Detroit Lake Below Blowout Creek,OR
444230122141700,"Detroit Lake Below Kinney Creek, OR",Detroit Lake Below Kinney Creek,OR
444236122110300,"Detroit Lake At Mongold State Park, OR",Detroit Lake At Mongold State Park,OR
444306122144600,"Detroit Lake At Log Boom Behind Detroit Dam, OR",Detroit Lake At Log Boom Behind Detroit Dam,OR
444516122243900,"North Santiam River At Gates, OR",North Santiam River At Gates,OR
444728122450000,"North Santiam River At Geren Island, OR",North Santiam River At Geren Island,OR
444732123051800,"Mahoff Ond, OR",Mahoff Ond,OR
444807123140101,"09S/04W-07Cbb, OR",09S/04W-07Cbb,OR
450808122440101,"05S/01E-18Caa, OR",05S/01E-18Caa,OR
451300121160001,"04.00S/12.00E-11Cc, OR",04.00S/12.00E-11Cc,OR
451340122214700,"Clear Creek At Metzler Park Abv Swagger Creek, OR",Clear Creek At Metzler Park Abv Swagger Creek,OR
451708122204801,"03S/04E-29Bac, OR",03S/04E-29Bac,OR
452053119323001,"Willow Creek Reservoir Nw Corner, OR",Willow Creek Reservoir Nw Corner,OR
452105122223200,"Eagle Creek At Bonnie Lure St. Pk, OR",Eagle Creek At Bonnie Lure St. Pk,OR
452109122531101,"Chicken Creek At Kruger Rd, OR",Chicken Creek At Kruger Rd,OR
452230122512201,"Chicken Creek At Scholls-Sherwood Hwy, OR",Chicken Creek At Scholls-Sherwood Hwy,OR
452244122343400,"Clackamas River Near Gladstone, OR",Clackamas River Near Gladstone,OR
452255122244500,"Clackamas River Nr Barton (Qw Site), OR",Clackamas River Nr Barton (Qw Site),OR
452335122320801,"02S/02E-14Cbc, OR",02S/02E-14Cbc,OR
452340122251000,"Deep Creek At Hwy 224, OR",Deep Creek At Hwy 224,OR
452348122454701,"Fanno Creek At Durham City Park, OR",Fanno Creek At Durham City Park,OR
452355122470500,"Tualatin River At Jurgens Park, OR",Tualatin River At Jurgens Park,OR
452538122213700,"North Fork Deep Cr At Se Church Rd, OR",North Fork Deep Cr At Se Church Rd,OR
452559122472401,"Summer Creek At Fowler Middle School, OR",Summer Creek At Fowler Middle School,OR
452631122463101,"Ash Creek At Shady Lane, OR",Ash Creek At Shady Lane,OR
452637123142501,"Tualatin River At South Road Near Cherry Grove, OR",Tualatin River At South Road Near Cherry Grove,OR
452646122382000,"Spring Creek At Waldorf School, OR",Spring Creek At Waldorf School,OR
452710121080302,"01S/13E-26Dac2, OR",01S/13E-26Dac2,OR
452712122474101,"Fanno Creek At Gemini Drive, OR",Fanno Creek At Gemini Drive,OR
452717122355500,"Johnson Creek At Se Linwood Ave, OR",Johnson Creek At Se Linwood Ave,OR
452718122474700,"Fanno Creek At Greenway Park, OR",Fanno Creek At Greenway Park,OR
452720122353400,"Johnson Creek At Se Bell Ave, OR",Johnson Creek At Se Bell Ave,OR
452726122362600,"Johnson Creek At Se 55Th Ave, OR",Johnson Creek At Se 55Th Ave,OR
452727122474801,"Fanno Creek At Greenway Park Near Tuckerwood Crt, OR",Fanno Creek At Greenway Park Near Tuckerwood Crt,OR
452731122174600,"Johnson Creek At Headwaters, OR",Johnson Creek At Headwaters,OR
452731122383200,"Johnson Creek At Se Ochoco St, OR",Johnson Creek At Se Ochoco St,OR
452731123092100,"Scoggins Creek Near Sw Old Hwy 47, OR",Scoggins Creek Near Sw Old Hwy 47,OR
452733122241400,"Sunshine Creek At Se Hideaway Ct, OR",Sunshine Creek At Se Hideaway Ct,OR
452736122294900,"Mitchell Creek At Se 162Nd Ave, OR",Mitchell Creek At Se 162Nd Ave,OR
452737122194200,"Johnson Creek At Se Bluff Rd, OR",Johnson Creek At Se Bluff Rd,OR
452737122231400,"Badger Creek At Rugg Road Near Gresham, OR",Badger Creek At Rugg Road Near Gresham,OR
452738122474100,"Fanno Creek At Greenway Park, OR",Fanno Creek At Greenway Park,OR
452740122350200,"Johnson Creek At Se Luther Rd, OR",Johnson Creek At Se Luther Rd,OR
452740122382700,"Johnson C Ab Crystal Spgs C At Clatsop St, OR",Johnson C Ab Crystal Spgs C At Clatsop St,OR
452743122200900,"Johnson Creek At Revenue Road Near Gresham, OR",Johnson Creek At Revenue Road Near Gresham,OR
452743122221800,"Johnson Creek At 282Nd Ave Near Gresham, OR",Johnson Creek At 282Nd Ave Near Gresham,OR
452743122365400,"Johnson Creek At 45Th Avenue, OR",Johnson Creek At 45Th Avenue,OR
452745122372300,"Johnson Cr At Tideman Johnson Park At Portland, OR",Johnson Cr At Tideman Johnson Park At Portland,OR
452746122220200,"Johnson Creek Above Se 282Nd St, OR",Johnson Creek Above Se 282Nd St,OR
452746122383400,"Crystal Springs Creek At Se Umatilla St, OR",Crystal Springs Creek At Se Umatilla St,OR
452753122233100,"Johnson Creek At Telford Road Near Gresham, OR",Johnson Creek At Telford Road Near Gresham,OR
452755122234100,"Sunshine Creek At Mouth Near Gresham, OR",Sunshine Creek At Mouth Near Gresham,OR
452758122234300,"N Fk Johnson Cr At Springwater Corr Nr Gresham, OR",N Fk Johnson Cr At Springwater Corr Nr Gresham,OR
452816122312700,"Deardorff Creek At Deardorff Road, OR",Deardorff Creek At Deardorff Road,OR
452823122240900,"Johnson Creek At Palmblad Rd Nr Gresham, OR",Johnson Creek At Palmblad Rd Nr Gresham,OR
452830122270400,"Butler Creek Nr Sw Willow Pkwy, OR",Butler Creek Nr Sw Willow Pkwy,OR
452830122333000,"Johnson Creek Nr E Lents Floodplain Trail, OR",Johnson Creek Nr E Lents Floodplain Trail,OR
452842122305801,"01S/02E-14Dda, OR",01S/02E-14Dda,OR
452842122450101,"Fanno Creek At Willowmere Drive, OR",Fanno Creek At Willowmere Drive,OR
452851122245900,"Hogan Creek At Mouth At Gresham, OR",Hogan Creek At Mouth At Gresham,OR
452857122292900,"Johnson Creek Nr Se Circle Ave, OR",Johnson Creek Nr Se Circle Ave,OR
452911122273700,"Johnson Creek Nr Sw Binford Ave, OR",Johnson Creek Nr Sw Binford Ave,OR
452913122273800,"Butler Creek At Mouth At Gresham, OR",Butler Creek At Mouth At Gresham,OR
452923122265200,"Johnson Creek At Sw Towle Ave, OR",Johnson Creek At Sw Towle Ave,OR
452943122262200,"Johnson Creek At Sw 7Th St, OR",Johnson Creek At Sw 7Th St,OR
453004122510301,"Beaverton Creek At 170Th Ave, OR",Beaverton Creek At 170Th Ave,OR
453016123052400,"Fernhill Wetlands At Outfall, OR",Fernhill Wetlands At Outfall,OR
453026123063401,"Gales Creek At New Hwy 47, OR",Gales Creek At New Hwy 47,OR
453030122560101,"Rock Creek At Brookwood Avenue, OR",Rock Creek At Brookwood Avenue,OR
453040123065201,"Gales Creek At Old Hwy 47, OR",Gales Creek At Old Hwy 47,OR
453104122551201,"Rock Creek At Woll Pond Way, OR",Rock Creek At Woll Pond Way,OR
453108122475200,"Barnes Road Mitigation Pond, OR",Barnes Road Mitigation Pond,OR
453113123003501,"Dairy Creek At Hwy 8, OR",Dairy Creek At Hwy 8,OR
453115122542701,"Beaverton Creek At Gustan Court, OR",Beaverton Creek At Gustan Court,OR
453158123001701,"Mckay Creek At Padgett Rd, OR",Mckay Creek At Padgett Rd,OR
